Epoch: 286 | tr_loss: 832.9153 | val_loss: 843.6979 | lr: 5.65e-05
Epoch: 287 | tr_loss: 832.9511 | val_loss: 859.2243 | lr: 5.59e-05
Epoch: 288 | tr_loss: 834.6803 | val_loss: 847.0726 | lr: 5.53e-05
Epoch: 289 | tr_loss: 832.9397 | val_loss: 848.0647 | lr: 5.48e-05
Epoch: 290 | tr_loss: 833.9123 | val_loss: 857.0370 | lr: 5.42e-05
Epoch: 291 | tr_loss: 830.7357 | val_loss: 854.9514 | lr: 5.37e-05
Epoch: 292 | tr_loss: 830.7605 | val_loss: 843.0768 | lr: 5.31e-05
Epoch: 293 | tr_loss: 833.4669 | val_loss: 848.1831 | lr: 5.26e-05
Epoch: 294 | tr_loss: 833.4497 | val_loss: 855.1312 | lr: 5.21e-05
Epoch: 295 | tr_loss: 834.6504 | val_loss: 847.5644 | lr: 5.16e-05
Epoch: 296 | tr_loss: 834.2712 | val_loss: 856.1904 | lr: 5.11e-05
Epoch: 297 | tr_loss: 834.3544 | val_loss: 854.7482 | lr: 5.05e-05
Epoch: 298 | tr_loss: 835.4974 | val_loss: 844.8283 | lr: 5.00e-05
Epoch: 299 | tr_loss: 836.0014 | val_loss: 847.4042 | lr: 4.95e-05
Epoch: 300 | tr_loss: 834.6387 | val_loss: 856.4880 | lr: 4.90e-05
Epoch: 301 | tr_loss: 835.3178 | val_loss: 861.7513 | lr: 4.86e-05
Epoch: 302 | tr_loss: 833.2633 | val_loss: 846.6266 | lr: 4.81e-05
Epoch: 303 | tr_loss: 836.1743 | val_loss: 850.1215 | lr: 4.76e-05
Epoch: 304 | tr_loss: 832.9286 | val_loss: 844.2154 | lr: 4.71e-05
Epoch: 305 | tr_loss: 829.3814 | val_loss: 837.1500 | lr: 4.66e-05
Epoch: 306 | tr_loss: 829.1718 | val_loss: 850.2701 | lr: 4.62e-05
Epoch: 307 | tr_loss: 831.5220 | val_loss: 839.9411 | lr: 4.57e-05
Epoch: 308 | tr_loss: 833.3509 | val_loss: 844.8438 | lr: 4.53e-05
Epoch: 309 | tr_loss: 834.3560 | val_loss: 848.5165 | lr: 4.48e-05
Epoch: 310 | tr_loss: 833.4619 | val_loss: 859.5422 | lr: 4.44e-05
Epoch: 311 | tr_loss: 835.3553 | val_loss: 848.7578 | lr: 4.39e-05
